0.000000 8.000000 0.047338 0.011039 0.000000
1.000000 8.000000 0.051004 0.010978 0.000000
2.000000 8.000000 0.031576 0.009352 0.000000
3.000000 8.000000 0.041398 0.010295 0.000000
4.000000 8.000000 0.033923 0.007633 0.000000
5.000000 7.200000 0.042941 0.046256 0.000000
6.000000 8.000000 0.020436 0.000737 0.000000
7.000000 7.200000 0.020803 0.000795 0.000000
8.000000 8.000000 0.020808 0.000705 0.000000
9.000000 8.000000 0.020854 0.000840 0.000000
10.000000 8.000000 0.020638 0.001245 0.000000
11.000000 8.000000 0.020829 0.000759 0.000000
12.000000 8.000000 0.021109 0.001135 0.000000
13.000000 8.000000 0.021021 0.000815 0.000000
14.000000 8.000000 0.020542 0.000793 0.000000
15.000000 8.000000 0.020987 0.001386 0.000000
16.000000 7.200000 0.020766 0.000910 0.000000
17.000000 8.000000 0.020596 0.000735 0.000000
18.000000 8.000000 0.020509 0.001081 0.000000
19.000000 8.000000 0.020679 0.001032 0.000000
20.000000 8.000000 0.020488 0.001108 0.000000
21.000000 8.000000 0.020415 0.000772 0.000000
22.000000 8.000000 0.020814 0.000523 0.000000
23.000000 8.000000 0.020792 0.000546 0.000000
24.000000 8.000000 0.020518 0.001093 0.000000
25.000000 8.000000 0.020749 0.000581 0.000000
26.000000 7.200000 0.020513 0.000631 0.000000
27.000000 8.000000 0.020968 0.000682 0.000000
28.000000 8.000000 0.020584 0.000693 0.000000
29.000000 8.000000 0.020691 0.000842 0.000000
30.000000 4.000000 0.021022 0.000533 0.000000
31.000000 0.000000 0.000000 0.000000 0.000000
32.000000 0.000000 0.000000 0.000000 0.000000
33.000000 0.000000 0.000000 0.000000 0.000000
34.000000 5.600000 0.027430 0.001907 38.000000
35.000000 7.200000 0.027605 0.001196 0.000000
36.000000 8.000000 0.027516 0.000555 0.000000
37.000000 8.000000 0.027710 0.000699 0.000000
38.000000 8.000000 0.027375 0.000735 0.000000
39.000000 8.000000 0.027541 0.000734 0.000000
40.000000 8.000000 0.027491 0.000748 0.000000
41.000000 8.000000 0.027713 0.001328 0.000000
42.000000 8.000000 0.027802 0.001748 0.000000
43.000000 8.000000 0.027670 0.000906 0.000000
44.000000 8.000000 0.027300 0.001349 0.000000
45.000000 7.200000 0.029781 0.002454 0.000000
46.000000 8.000000 0.048110 0.008879 0.000000
47.000000 6.400000 0.046715 0.016428 0.000000
48.000000 8.000000 0.046364 0.037811 0.000000
49.000000 8.000000 0.027501 0.000903 0.000000
50.000000 8.000000 0.027280 0.001077 0.000000
51.000000 8.000000 0.027269 0.000701 0.000000
52.000000 8.000000 0.027701 0.000921 0.000000
53.000000 7.200000 0.027206 0.000958 0.000000
54.000000 8.000000 0.027350 0.000760 0.000000
55.000000 8.000000 0.027568 0.000942 0.000000
56.000000 8.000000 0.027909 0.001480 0.000000
57.000000 7.200000 0.027351 0.001317 0.000000
58.000000 4.800000 0.170956 0.086979 0.000000
59.000000 6.400000 0.191876 0.109197 0.000000
