0.000000 8.000000 0.014947 0.001199 0.000000
1.000000 8.000000 0.015335 0.000828 0.000000
2.000000 8.000000 0.014330 0.001466 0.000000
3.000000 7.200000 0.058135 0.062312 0.000000
4.000000 4.800000 0.199147 0.206398 0.000000
5.000000 6.400000 0.108836 0.131886 0.000000
6.000000 5.600000 0.108387 0.139452 0.000000
7.000000 8.000000 0.045841 0.047647 0.000000
8.000000 6.400000 0.060575 0.069401 0.000000
9.000000 7.200000 0.072027 0.057453 0.000000
10.000000 8.000000 0.014845 0.000531 0.000000
11.000000 8.000000 0.014532 0.000571 0.000000
12.000000 8.000000 0.014999 0.000601 0.000000
13.000000 8.000000 0.014765 0.001090 0.000000
14.000000 7.200000 0.014726 0.000965 0.000000
15.000000 8.000000 0.014887 0.000562 0.000000
16.000000 8.000000 0.014779 0.000946 0.000000
17.000000 8.000000 0.014963 0.001143 0.000000
18.000000 8.000000 0.014768 0.000845 0.000000
19.000000 8.000000 0.014777 0.000814 0.000000
20.000000 8.000000 0.014859 0.000658 0.000000
21.000000 8.000000 0.014884 0.000775 0.000000
22.000000 8.000000 0.014938 0.001206 0.000000
23.000000 8.000000 0.014679 0.000514 0.000000
24.000000 8.000000 0.014831 0.000616 0.000000
25.000000 7.200000 0.014582 0.000611 0.000000
26.000000 8.000000 0.015029 0.000529 0.000000
27.000000 8.000000 0.014642 0.000393 0.000000
28.000000 8.000000 0.014668 0.000686 0.000000
29.000000 2.400000 0.014800 0.000922 0.000000
30.000000 0.000000 0.000000 0.000000 0.000000
31.000000 0.000000 0.000000 0.000000 0.000000
32.000000 0.000000 0.000000 0.000000 0.000000
33.000000 5.600000 0.037318 0.004558 39.000000
34.000000 8.000000 0.035954 0.000234 0.000000
35.000000 8.000000 0.036093 0.001174 0.000000
36.000000 8.000000 0.036260 0.000666 0.000000
37.000000 8.000000 0.035832 0.001114 0.000000
38.000000 8.000000 0.035694 0.000656 0.000000
39.000000 8.000000 0.036306 0.000870 0.000000
40.000000 8.000000 0.036272 0.001111 0.000000
41.000000 8.000000 0.036592 0.000727 0.000000
42.000000 7.200000 0.035993 0.001013 0.000000
43.000000 8.000000 0.036583 0.001657 0.000000
44.000000 8.000000 0.035851 0.000923 0.000000
45.000000 8.000000 0.036264 0.001363 0.000000
46.000000 8.000000 0.036034 0.000988 0.000000
47.000000 8.000000 0.035967 0.000543 0.000000
48.000000 8.000000 0.035874 0.001754 0.000000
49.000000 8.000000 0.036015 0.000741 0.000000
50.000000 8.000000 0.036269 0.000937 0.000000
51.000000 8.000000 0.036014 0.000707 0.000000
52.000000 8.000000 0.036244 0.000872 0.000000
53.000000 8.000000 0.035795 0.001015 0.000000
54.000000 7.200000 0.036347 0.000279 0.000000
55.000000 8.000000 0.036264 0.001008 0.000000
56.000000 8.000000 0.036156 0.000696 0.000000
57.000000 8.000000 0.036334 0.000920 0.000000
58.000000 8.000000 0.035729 0.001372 0.000000
59.000000 8.000000 0.036477 0.000728 0.000000
